[ERROR] Fraude detectado en la transaccion ID: 64 Monto: 57296.88
[ERROR] Fraude detectado en la transaccion ID: 66 Monto: 76621.46
[ERROR] Fraude detectado en la transaccion ID: 68 Monto: 61737.31
[ERROR] Fraude detectado en la transaccion ID: 69 Monto: 91404.6
[ERROR] Fraude detectado en la transaccion ID: 72 Monto: 98962.92
[ERROR] Fraude detectado en la transaccion ID: 77 Monto: 73802.84
[ERROR] Fraude detectado en la transaccion ID: 79 Monto: 64233.56
[ERROR] Fraude detectado en la transaccion ID: 81 Monto: 103082.05
[ERROR] Fraude detectado en la transaccion ID: 83 Monto: 72109.05
[ERROR] Fraude detectado en la transaccion ID: 89 Monto: 66615.39
[ERROR] Fraude detectado en la transaccion ID: 90 Monto: 54231.58
[ERROR] Fraude detectado en la transaccion ID: 92 Monto: 65514.72
[ERROR] Fraude detectado en la transaccion ID: 93 Monto: 103273.47
[ERROR] Fraude detectado en la transaccion ID: 94 Monto: 67481.39
[ERROR] Fraude detectado en la transaccion ID: 97 Monto: 57430.62
[ERROR] Fraude detectado en la transaccion ID: 98 Monto: 55164.49
[ERROR] Fraude detectado en la transaccion ID: 99 Monto: 72883.36
[ERROR] Fraude detectado en la transaccion ID: 100 Monto: 88566.7
[ERROR] Fraude detectado en la transaccion ID: 101 Monto: 55716.79
[ERROR] Fraude detectado en la transaccion ID: 104 Monto: 51040.58
[ERROR] Fraude detectado en la transaccion ID: 108 Monto: 112637.12
[ERROR] Fraude detectado en la transaccion ID: 109 Monto: 57022.1
[ERROR] Fraude detectado en la transaccion ID: 110 Monto: 82159.42
[ERROR] Fraude detectado en la transaccion ID: 111 Monto: 76236.36
[ERROR] Fraude detectado en la transaccion ID: 116 Monto: 77359.64
[ERROR] Fraude detectado en la transaccion ID: 117 Monto: 83101.55
[ERROR] Fraude detectado en la transaccion ID: 118 Monto: 58775.25
[ERROR] Fraude detectado en la transaccion ID: 119 Monto: 64055.9
[ERROR] Fraude detectado en la transaccion ID: 122 Monto: 84867.32
[ERROR] Fraude detectado en la transaccion ID: 123 Monto: 70390.68
[ERROR] Fraude detectado en la transaccion ID: 125 Monto: 72624.37
[ERROR] Fraude detectado en la transaccion ID: 126 Monto: 86307.88
[ERROR] Fraude detectado en la transaccion ID: 128 Monto: 96698.17
[ERROR] Fraude detectado en la transaccion ID: 129 Monto: 67044.51
[ERROR] Fraude detectado en la transaccion ID: 130 Monto: 53535.06
[ERROR] Fraude detectado en la transaccion ID: 131 Monto: 80796.56
[ERROR] Fraude detectado en la transaccion ID: 133 Monto: 58660.34
[ERROR] Fraude detectado en la transaccion ID: 134 Monto: 51866.19
[ERROR] Fraude detectado en la transaccion ID: 135 Monto: 62377.45
[ERROR] Fraude detectado en la transaccion ID: 136 Monto: 66563.23
[ERROR] Fraude detectado en la transaccion ID: 139 Monto: 59535.82
[ERROR] Fraude detectado en la transaccion ID: 141 Monto: 54935.29
[ERROR] Fraude detectado en la transaccion ID: 142 Monto: 71491.16
[ERROR] Fraude detectado en la transaccion ID: 143 Monto: 52219.23
[ERROR] Fraude detectado en la transaccion ID: 144 Monto: 111384.94
[ERROR] Fraude detectado en la transaccion ID: 145 Monto: 63841.21
[ERROR] Fraude detectado en la transaccion ID: 146 Monto: 76544.75
[ERROR] Fraude detectado en la transaccion ID: 376 Monto: 80840.62
[ERROR] Fraude detectado en la transaccion ID: 149 Monto: 116185.33
[ERROR] Fraude detectado en la transaccion ID: 377 Monto: 70595.03
[ERROR] Fraude detectado en la transaccion ID: 378 Monto: 56045.87
[ERROR] Fraude detectado en la transaccion ID: 156 Monto: 67465.6
[ERROR] Fraude detectado en la transaccion ID: 157 Monto: 90350.79
[ERROR] Fraude detectado en la transaccion ID: 158 Monto: 68410.97
[ERROR] Fraude detectado en la transaccion ID: 160 Monto: 51401.17
[ERROR] Fraude detectado en la transaccion ID: 161 Monto: 53550.38
[ERROR] Fraude detectado en la transaccion ID: 165 Monto: 80648.95
[ERROR] Fraude detectado en la transaccion ID: 166 Monto: 66380.87
[ERROR] Fraude detectado en la transaccion ID: 167 Monto: 94800.71
[ERROR] Fraude detectado en la transaccion ID: 168 Monto: 78252.46
[ERROR] Fraude detectado en la transaccion ID: 169 Monto: 85400.3
[ERROR] Fraude detectado en la transaccion ID: 170 Monto: 55156.93
[ERROR] Fraude detectado en la transaccion ID: 173 Monto: 68311.83
[ERROR] Fraude detectado en la transaccion ID: 175 Monto: 54672.04
[ERROR] Fraude detectado en la transaccion ID: 176 Monto: 50240.28
[ERROR] Fraude detectado en la transaccion ID: 179 Monto: 90668.3
[ERROR] Fraude detectado en la transaccion ID: 180 Monto: 55603.2
[ERROR] Fraude detectado en la transaccion ID: 181 Monto: 74815.38
[ERROR] Fraude detectado en la transaccion ID: 183 Monto: 57470.02
[ERROR] Fraude detectado en la transaccion ID: 189 Monto: 61916.24
[ERROR] Fraude detectado en la transaccion ID: 191 Monto: 75873.67
[ERROR] Fraude detectado en la transaccion ID: 192 Monto: 107611.76
[ERROR] Fraude detectado en la transaccion ID: 193 Monto: 95869.75
[ERROR] Fraude detectado en la transaccion ID: 194 Monto: 53074.72
[ERROR] Fraude detectado en la transaccion ID: 195 Monto: 57995.04
[ERROR] Fraude detectado en la transaccion ID: 198 Monto: 83076.04
[ERROR] Fraude detectado en la transaccion ID: 200 Monto: 61221.21
[ERROR] Fraude detectado en la transaccion ID: 202 Monto: 77257.91
[ERROR] Fraude detectado en la transaccion ID: 207 Monto: 87866.24
[ERROR] Fraude detectado en la transaccion ID: 379 Monto: 60691.51
[ERROR] Fraude detectado en la transaccion ID: 209 Monto: 74043.65
[ERROR] Fraude detectado en la transaccion ID: 211 Monto: 84331.23
[ERROR] Fraude detectado en la transaccion ID: 383 Monto: 87768.85
[ERROR] Fraude detectado en la transaccion ID: 385 Monto: 98090.03
[ERROR] Fraude detectado en la transaccion ID: 216 Monto: 79067.02
[ERROR] Fraude detectado en la transaccion ID: 386 Monto: 79099.15
[ERROR] Fraude detectado en la transaccion ID: 217 Monto: 88197.08
[ERROR] Fraude detectado en la transaccion ID: 388 Monto: 66572.64
[ERROR] Fraude detectado en la transaccion ID: 219 Monto: 65383.47
[ERROR] Fraude detectado en la transaccion ID: 390 Monto: 78082.13
[ERROR] Fraude detectado en la transaccion ID: 220 Monto: 51401.19
[ERROR] Fraude detectado en la transaccion ID: 391 Monto: 71355.6
[ERROR] Fraude detectado en la transaccion ID: 394 Monto: 84831.64
[ERROR] Fraude detectado en la transaccion ID: 223 Monto: 88298.26
[ERROR] Fraude detectado en la transaccion ID: 395 Monto: 54680.31
[ERROR] Fraude detectado en la transaccion ID: 227 Monto: 75001.39
[ERROR] Fraude detectado en la transaccion ID: 397 Monto: 71136.41
[ERROR] Fraude detectado en la transaccion ID: 233 Monto: 91366.06
[ERROR] Fraude detectado en la transaccion ID: 398 Monto: 63699.34
[ERROR] Fraude detectado en la transaccion ID: 236 Monto: 86658.78
[ERROR] Fraude detectado en la transaccion ID: 400 Monto: 63101.84
[ERROR] Fraude detectado en la transaccion ID: 239 Monto: 62114.17
[ERROR] Fraude detectado en la transaccion ID: 240 Monto: 62011.73
[ERROR] Fraude detectado en la transaccion ID: 404 Monto: 64644.44
[ERROR] Fraude detectado en la transaccion ID: 405 Monto: 52082.95
[ERROR] Fraude detectado en la transaccion ID: 245 Monto: 62535.1
[ERROR] Fraude detectado en la transaccion ID: 248 Monto: 85179.84
[ERROR] Fraude detectado en la transaccion ID: 414 Monto: 58859.53
[ERROR] Fraude detectado en la transaccion ID: 416 Monto: 64906.66
[ERROR] Fraude detectado en la transaccion ID: 418 Monto: 85841.73
[ERROR] Fraude detectado en la transaccion ID: 419 Monto: 83691.06
[ERROR] Fraude detectado en la transaccion ID: 420 Monto: 93702.15
[ERROR] Fraude detectado en la transaccion ID: 421 Monto: 78718.38
[ERROR] Fraude detectado en la transaccion ID: 422 Monto: 66657.12
[ERROR] Fraude detectado en la transaccion ID: 424 Monto: 80951.97
[ERROR] Fraude detectado en la transaccion ID: 427 Monto: 62812.16
[ERROR] Fraude detectado en la transaccion ID: 429 Monto: 115619.66
[ERROR] Fraude detectado en la transaccion ID: 430 Monto: 52954.09
[ERROR] Fraude detectado en la transaccion ID: 433 Monto: 114440.68
[ERROR] Fraude detectado en la transaccion ID: 434 Monto: 71518.91
[ERROR] Fraude detectado en la transaccion ID: 437 Monto: 67683.58
[ERROR] Fraude detectado en la transaccion ID: 443 Monto: 90169.9
[ERROR] Fraude detectado en la transaccion ID: 445 Monto: 111513.07
[ERROR] Fraude detectado en la transaccion ID: 448 Monto: 67958.28
[ERROR] Fraude detectado en la transaccion ID: 450 Monto: 61247.16
[ERROR] Fraude detectado en la transaccion ID: 452 Monto: 73366.82
[ERROR] Fraude detectado en la transaccion ID: 453 Monto: 72913.45
[ERROR] Fraude detectado en la transaccion ID: 455 Monto: 84058.64
[ERROR] Fraude detectado en la transaccion ID: 456 Monto: 59673.37
[ERROR] Fraude detectado en la transaccion ID: 457 Monto: 72077.22
[ERROR] Fraude detectado en la transaccion ID: 458 Monto: 74499.19
[ERROR] Fraude detectado en la transaccion ID: 462 Monto: 80369.17
[ERROR] Fraude detectado en la transaccion ID: 252 Monto: 57045.92
[ERROR] Fraude detectado en la transaccion ID: 465 Monto: 54878.02
[ERROR] Fraude detectado en la transaccion ID: 467 Monto: 79274.54
[ERROR] Fraude detectado en la transaccion ID: 468 Monto: 80603.99
[ERROR] Fraude detectado en la transaccion ID: 255 Monto: 72552.36
[ERROR] Fraude detectado en la transaccion ID: 469 Monto: 96222.59
[ERROR] Fraude detectado en la transaccion ID: 256 Monto: 75087.49
[ERROR] Fraude detectado en la transaccion ID: 258 Monto: 90590.21
[ERROR] Fraude detectado en la transaccion ID: 259 Monto: 67874.7
[ERROR] Fraude detectado en la transaccion ID: 476 Monto: 73889.03
[ERROR] Fraude detectado en la transaccion ID: 261 Monto: 80201.37
[ERROR] Fraude detectado en la transaccion ID: 477 Monto: 76632.42
[ERROR] Fraude detectado en la transaccion ID: 478 Monto: 59056.85
[ERROR] Fraude detectado en la transaccion ID: 481 Monto: 66515.78
[ERROR] Fraude detectado en la transaccion ID: 267 Monto: 82775.38
[ERROR] Fraude detectado en la transaccion ID: 268 Monto: 81084.86
[ERROR] Fraude detectado en la transaccion ID: 482 Monto: 82881.93
[ERROR] Fraude detectado en la transaccion ID: 270 Monto: 77163.03
[ERROR] Fraude detectado en la transaccion ID: 485 Monto: 55451.59
[ERROR] Fraude detectado en la transaccion ID: 271 Monto: 74817.09
[ERROR] Fraude detectado en la transaccion ID: 486 Monto: 55307.67
[ERROR] Fraude detectado en la transaccion ID: 488 Monto: 99896.78
[ERROR] Fraude detectado en la transaccion ID: 491 Monto: 66257.97
[ERROR] Fraude detectado en la transaccion ID: 276 Monto: 62287.65
[ERROR] Fraude detectado en la transaccion ID: 278 Monto: 73667.3
[ERROR] Fraude detectado en la transaccion ID: 496 Monto: 114083.1
[ERROR] Fraude detectado en la transaccion ID: 279 Monto: 98150.31
[ERROR] Fraude detectado en la transaccion ID: 497 Monto: 56579.37
[ERROR] Fraude detectado en la transaccion ID: 280 Monto: 82130.31
[ERROR] Fraude detectado en la transaccion ID: 500 Monto: 73843.69
[ERROR] Fraude detectado en la transaccion ID: 282 Monto: 114919.26
[ERROR] Fraude detectado en la transaccion ID: 284 Monto: 82629.29
[ERROR] Fraude detectado en la transaccion ID: 286 Monto: 114085.11
[ERROR] Fraude detectado en la transaccion ID: 287 Monto: 96337.28
[ERROR] Fraude detectado en la transaccion ID: 289 Monto: 63118.48
[ERROR] Fraude detectado en la transaccion ID: 290 Monto: 94146.81
[ERROR] Fraude detectado en la transaccion ID: 291 Monto: 55490.29
[ERROR] Fraude detectado en la transaccion ID: 292 Monto: 57611.54
[ERROR] Fraude detectado en la transaccion ID: 296 Monto: 94386.93
[ERROR] Fraude detectado en la transaccion ID: 299 Monto: 107155.61
[ERROR] Fraude detectado en la transaccion ID: 300 Monto: 74681.6
[ERROR] Fraude detectado en la transaccion ID: 303 Monto: 62305.38
[ERROR] Fraude detectado en la transaccion ID: 304 Monto: 61949.92
[ERROR] Fraude detectado en la transaccion ID: 305 Monto: 62065.21
[ERROR] Fraude detectado en la transaccion ID: 306 Monto: 80625.7
[ERROR] Fraude detectado en la transaccion ID: 308 Monto: 82268.42
[ERROR] Fraude detectado en la transaccion ID: 313 Monto: 67194.66
[ERROR] Fraude detectado en la transaccion ID: 315 Monto: 83781.35
[ERROR] Fraude detectado en la transaccion ID: 318 Monto: 60597.85
[ERROR] Fraude detectado en la transaccion ID: 319 Monto: 61549.18
[ERROR] Fraude detectado en la transaccion ID: 320 Monto: 64117.03
[ERROR] Fraude detectado en la transaccion ID: 321 Monto: 81406.29
[ERROR] Fraude detectado en la transaccion ID: 323 Monto: 76673.21
[ERROR] Fraude detectado en la transaccion ID: 325 Monto: 80093.75
[ERROR] Fraude detectado en la transaccion ID: 330 Monto: 69513.78
[ERROR] Fraude detectado en la transaccion ID: 331 Monto: 85542.0
[ERROR] Fraude detectado en la transaccion ID: 334 Monto: 93929.74
[ERROR] Fraude detectado en la transaccion ID: 335 Monto: 73144.11
[ERROR] Fraude detectado en la transaccion ID: 336 Monto: 71610.8
[ERROR] Fraude detectado en la transaccion ID: 338 Monto: 88237.94
[ERROR] Fraude detectado en la transaccion ID: 339 Monto: 64674.27
[ERROR] Fraude detectado en la transaccion ID: 340 Monto: 87645.48
[ERROR] Fraude detectado en la transaccion ID: 341 Monto: 93121.41
[ERROR] Fraude detectado en la transaccion ID: 343 Monto: 53074.16
[ERROR] Fraude detectado en la transaccion ID: 344 Monto: 80022.42
[ERROR] Fraude detectado en la transaccion ID: 349 Monto: 72552.45
[ERROR] Fraude detectado en la transaccion ID: 351 Monto: 58514.11
[ERROR] Fraude detectado en la transaccion ID: 352 Monto: 98748.87
[ERROR] Fraude detectado en la transaccion ID: 353 Monto: 53361.31
[ERROR] Fraude detectado en la transaccion ID: 357 Monto: 77087.1
[ERROR] Fraude detectado en la transaccion ID: 358 Monto: 75800.62
[ERROR] Fraude detectado en la transaccion ID: 361 Monto: 101429.94
[ERROR] Fraude detectado en la transaccion ID: 362 Monto: 102328.24
[ERROR] Fraude detectado en la transaccion ID: 363 Monto: 107385.61
[ERROR] Fraude detectado en la transaccion ID: 364 Monto: 89332.09
[ERROR] Fraude detectado en la transaccion ID: 365 Monto: 104230.78
[ERROR] Fraude detectado en la transaccion ID: 368 Monto: 55088.84
[ERROR] Fraude detectado en la transaccion ID: 369 Monto: 72020.99
[ERROR] Fraude detectado en la transaccion ID: 370 Monto: 98838.86
[ERROR] Fraude detectado en la transaccion ID: 374 Monto: 68207.37
